1.004218 ,1.009629 ,1.005565 ,1.001171 ,1.004952 ,1.001587 ,1.008994 ,1.003261 ,1.004908 ,1.002910 ,1.009049 ,1.000910 ,1.003358 ,1.001813 ,1.002531 ,1.001373 ,1.009726 ,1.000381 ,1.003607 ,1.000639 ,1.004565 ,1.003362 ,1.002900 ,1.005349 ,1.006786 ,1.003206 ,1.002848 ,1.000959 ,1.007130 ,1.001353 ,1.009303 ,1.006154 ,1.007897 ,1.005773 ,1.009384 ,1.003511 ,1.008923 ,1.004754 ,1.005576 ,1.006414 ,1.009807 ,1.006942 ,1.006083 ,1.002217 ,1.008383 ,1.007630 ,1.001429 ,1.001662 ,1.005454 ,1.001295 ,1.007313 ,1.004537 ,1.005763 ,1.000393 ,1.003705 ,1.001595 ,1.005221 ,1.000389 ,1.000201 ,1.002714 ,1.004384 ,1.001055 ,1.007623 ,1.001316 ,1.008180 ,1.004002 ,1.005873 ,1.005027 ,1.001883 ,1.006473 ,1.008032 ,1.002593 ,1.003344 ,1.001383 ,1.000712 ,1.007041 ,1.001464 ,1.003604 ,1.000660 ,1.005100 ,1.000920 ,1.002508 ,1.007605 ,1.002856 ,1.003146 ,1.000751 ,1.003363 ,1.007673 ,1.003554 ,1.009321 ,1.007190 ,1.006354 ,1.005016 ,1.008816 ,1.007378 ,1.009558 ,1.007585 ,1.006991 ,1.009113 ,1.002458
1.004476 ,1.002546 ,1.008569 ,1.001661 ,1.004291 ,1.005161 ,1.003269 ,1.008370 ,1.009496 ,1.001789 ,1.008680 ,1.007798 ,1.001144 ,1.009193 ,1.001063 ,1.004832 ,1.009860 ,1.002738 ,1.006582 ,1.005947 ,1.003057 ,1.001425 ,1.006648 ,1.007369 ,1.008420 ,1.009186 ,1.009527 ,1.009492 ,1.003632 ,1.002417 ,1.008185 ,1.007540 ,1.002346 ,1.003772 ,1.004395 ,1.008481 ,1.006416 ,1.002199 ,1.009086 ,1.004192 ,1.004372 ,1.009232 ,1.008946 ,1.000872 ,1.006145 ,1.001528 ,1.009270 ,1.004705 ,1.004048 ,1.009653 ,1.003067 ,1.003780 ,1.009997 ,1.003129 ,1.006407 ,1.006245 ,1.008992 ,1.001716 ,1.000025 ,1.004732 ,1.008841 ,1.002954 ,1.007172 ,1.007014 ,1.006139 ,1.005952 ,1.007716 ,1.002918 ,1.008489 ,1.001425 ,1.008495 ,1.007495 ,1.002987 ,1.007987 ,1.009915 ,1.000432 ,1.000942 ,1.004687 ,1.008808 ,1.001713 ,1.008855 ,1.009799 ,1.007526 ,1.003535 ,1.005645 ,1.005859 ,1.009298 ,1.008473 ,1.006125 ,1.000958 ,1.009831 ,1.003892 ,1.000732 ,1.006280 ,1.005157 ,1.002616 ,1.001497 ,1.009887 ,1.005740 ,1.009833
1.004279 ,1.006764 ,1.006827 ,1.006269 ,1.007237 ,1.005104 ,1.005046 ,1.007595 ,1.005556 ,1.008848 ,1.001259 ,1.000094 ,1.002426 ,1.006474 ,1.009666 ,1.002576 ,1.006270 ,1.006039 ,1.003155 ,1.004539 ,1.004215 ,1.006462 ,1.004900 ,1.000585 ,1.001823 ,1.005069 ,1.006220 ,1.001085 ,1.009067 ,1.001378 ,1.000674 ,1.009091 ,1.002557 ,1.007142 ,1.004415 ,1.003500 ,1.004015 ,1.002633 ,1.002794 ,1.008471 ,1.005005 ,1.009185 ,1.003205 ,1.009086 ,1.007906 ,1.007981 ,1.004195 ,1.003266 ,1.003142 ,1.005096 ,1.000807 ,1.009932 ,1.002655 ,1.002779 ,1.006190 ,1.003424 ,1.009635 ,1.006998 ,1.009444 ,1.004160 ,1.004493 ,1.001227 ,1.009724 ,1.005554 ,1.007090 ,1.006484 ,1.006591 ,1.007177 ,1.005216 ,1.007625 ,1.006616 ,1.004175 ,1.009309 ,1.005874 ,1.006228 ,1.002928 ,1.003439 ,1.007621 ,1.000818 ,1.002968 ,1.002530 ,1.009455 ,1.000089 ,1.005141 ,1.005840 ,1.009459 ,1.009659 ,1.006021 ,1.006686 ,1.004741 ,1.008912 ,1.008578 ,1.008418 ,1.005232 ,1.005097 ,1.009086 ,1.006650 ,1.003717 ,1.003687 ,1.000290
1.007734 ,1.002131 ,1.004970 ,1.000820 ,1.003488 ,1.004091 ,1.006910 ,1.000858 ,1.002169 ,1.003692 ,1.004244 ,1.004046 ,1.005704 ,1.000543 ,1.003832 ,1.005653 ,1.003166 ,1.001053 ,1.006263 ,1.006992 ,1.000497 ,1.005976 ,1.003704 ,1.006079 ,1.006489 ,1.004196 ,1.004002 ,1.004550 ,1.005006 ,1.002766 ,1.001034 ,1.000824 ,1.003465 ,1.003201 ,1.001313 ,1.009520 ,1.007560 ,1.004012 ,1.006834 ,1.007114 ,1.002240 ,1.009498 ,1.004178 ,1.003862 ,1.008933 ,1.004785 ,1.009867 ,1.001958 ,1.009025 ,1.007113 ,1.001959 ,1.009948 ,1.003587 ,1.003378 ,1.007904 ,1.003400 ,1.009348 ,1.003918 ,1.008644 ,1.001809 ,1.000926 ,1.002557 ,1.008966 ,1.001771 ,1.009302 ,1.002887 ,1.004102 ,1.006386 ,1.006547 ,1.000813 ,1.002580 ,1.000935 ,1.006799 ,1.003338 ,1.005330 ,1.004781 ,1.003487 ,1.003606 ,1.001028 ,1.009543 ,1.002814 ,1.002188 ,1.007704 ,1.003504 ,1.003475 ,1.004622 ,1.000592 ,1.002279 ,1.002641 ,1.005201 ,1.006230 ,1.005728 ,1.008181 ,1.007016 ,1.002813 ,1.001116 ,1.007141 ,1.008240 ,1.006793 ,1.002534
1.000467 ,1.004669 ,1.005732 ,1.006558 ,1.003988 ,1.008513 ,1.007404 ,1.004165 ,1.005636 ,1.003434 ,1.005145 ,1.008896 ,1.008925 ,1.005830 ,1.009456 ,1.001272 ,1.002682 ,1.002384 ,1.005852 ,1.009456 ,1.007013 ,1.003844 ,1.008969 ,1.006168 ,1.005540 ,1.005068 ,1.002908 ,1.001849 ,1.003875 ,1.001309 ,1.007844 ,1.004076 ,1.004340 ,1.000757 ,1.002870 ,1.003222 ,1.006953 ,1.003325 ,1.005108 ,1.004377 ,1.006648 ,1.005692 ,1.005051 ,1.005506 ,1.006755 ,1.002590 ,1.008170 ,1.001866 ,1.008725 ,1.004341 ,1.002766 ,1.006667 ,1.008107 ,1.000649 ,1.004066 ,1.007993 ,1.006773 ,1.000640 ,1.004583 ,1.001958 ,1.001399 ,1.009146 ,1.000711 ,1.002125 ,1.008185 ,1.009251 ,1.005579 ,1.005166 ,1.003838 ,1.001073 ,1.008150 ,1.002782 ,1.002794 ,1.006808 ,1.008578 ,1.009861 ,1.000698 ,1.002018 ,1.009805 ,1.008898 ,1.004126 ,1.003167 ,1.005414 ,1.000653 ,1.006569 ,1.001416 ,1.003729 ,1.001068 ,1.000649 ,1.002657 ,1.008171 ,1.004432 ,1.006607 ,1.003802 ,1.003853 ,1.002794 ,1.007021 ,1.005328 ,1.000438 ,1.001627
1.007787 ,1.000059 ,1.001236 ,1.001741 ,1.005343 ,1.008207 ,1.008559 ,1.007450 ,1.000146 ,1.008664 ,1.005318 ,1.000983 ,1.006404 ,1.006539 ,1.002880 ,1.003149 ,1.008042 ,1.006945 ,1.005165 ,1.000254 ,1.000938 ,1.005044 ,1.009002 ,1.007258 ,1.001396 ,1.002328 ,1.000725 ,1.007198 ,1.000870 ,1.009164 ,1.009030 ,1.006844 ,1.006945 ,1.003583 ,1.004073 ,1.008619 ,1.000564 ,1.006314 ,1.002824 ,1.008760 ,1.009497 ,1.002081 ,1.000664 ,1.001733 ,1.008078 ,1.007132 ,1.009245 ,1.000896 ,1.003172 ,1.003039 ,1.000581 ,1.005415 ,1.006409 ,1.006728 ,1.007409 ,1.003425 ,1.002657 ,1.006773 ,1.009786 ,1.001448 ,1.004749 ,1.005934 ,1.007938 ,1.000055 ,1.004458 ,1.009946 ,1.001369 ,1.005779 ,1.009727 ,1.002556 ,1.004206 ,1.009281 ,1.008144 ,1.006818 ,1.006802 ,1.009763 ,1.006667 ,1.002623 ,1.003591 ,1.005631 ,1.007603 ,1.000497 ,1.007184 ,1.001414 ,1.000832 ,1.001635 ,1.008725 ,1.000921 ,1.002288 ,1.004190 ,1.004491 ,1.006659 ,1.008678 ,1.005815 ,1.008744 ,1.005499 ,1.008468 ,1.002449 ,1.002831 ,1.000584
1.009102 ,1.003359 ,1.000538 ,1.009500 ,1.000481 ,1.002426 ,1.009689 ,1.008684 ,1.004691 ,1.005687 ,1.000001 ,1.004093 ,1.001979 ,1.005121 ,1.007180 ,1.008115 ,1.002976 ,1.008689 ,1.003280 ,1.002734 ,1.007180 ,1.006628 ,1.003298 ,1.008944 ,1.007678 ,1.003981 ,1.008028 ,1.002413 ,1.002121 ,1.009393 ,1.003164 ,1.005397 ,1.009958 ,1.000148 ,1.004650 ,1.004905 ,1.005904 ,1.003457 ,1.000281 ,1.007111 ,1.009671 ,1.003999 ,1.007556 ,1.008020 ,1.001945 ,1.007710 ,1.007778 ,1.000381 ,1.006611 ,1.001818 ,1.006408 ,1.006853 ,1.009231 ,1.001139 ,1.009664 ,1.009416 ,1.001767 ,1.000609 ,1.007374 ,1.005036 ,1.003562 ,1.004078 ,1.002078 ,1.007582 ,1.008564 ,1.009348 ,1.004376 ,1.005985 ,1.008806 ,1.009460 ,1.004536 ,1.008656 ,1.004124 ,1.000237 ,1.000338 ,1.004149 ,1.008146 ,1.004066 ,1.001183 ,1.008076 ,1.000507 ,1.009947 ,1.008440 ,1.006266 ,1.005333 ,1.009773 ,1.002046 ,1.004188 ,1.005965 ,1.000874 ,1.003364 ,1.002607 ,1.005934 ,1.004805 ,1.004277 ,1.009502 ,1.006191 ,1.002386 ,1.002547 ,1.008228
1.008582 ,1.004987 ,1.003409 ,1.001933 ,1.005572 ,1.002074 ,1.007430 ,1.004221 ,1.006226 ,1.004990 ,1.004604 ,1.006061 ,1.008432 ,1.007001 ,1.004708 ,1.008962 ,1.007382 ,1.009581 ,1.003901 ,1.004374 ,1.000291 ,1.004952 ,1.007579 ,1.009363 ,1.007383 ,1.004876 ,1.009471 ,1.008519 ,1.009108 ,1.005688 ,1.006995 ,1.002122 ,1.009626 ,1.009589 ,1.002860 ,1.000556 ,1.006532 ,1.002188 ,1.002914 ,1.004971 ,1.006829 ,1.006282 ,1.000247 ,1.004202 ,1.009157 ,1.001906 ,1.005544 ,1.007928 ,1.002271 ,1.002614 ,1.003687 ,1.006087 ,1.009766 ,1.008020 ,1.006601 ,1.004543 ,1.001052 ,1.002590 ,1.002365 ,1.006999 ,1.008583 ,1.000678 ,1.000553 ,1.003157 ,1.001335 ,1.007816 ,1.003844 ,1.003137 ,1.004526 ,1.008253 ,1.005871 ,1.008140 ,1.005600 ,1.008744 ,1.005319 ,1.007361 ,1.006451 ,1.008589 ,1.006281 ,1.001152 ,1.001896 ,1.005922 ,1.004859 ,1.000439 ,1.004408 ,1.000252 ,1.002013 ,1.002386 ,1.005086 ,1.001249 ,1.002666 ,1.002303 ,1.000887 ,1.003784 ,1.001052 ,1.001819 ,1.008100 ,1.009219 ,1.002319 ,1.003290
1.002072 ,1.002946 ,1.000383 ,1.000465 ,1.003184 ,1.008175 ,1.002026 ,1.005401 ,1.009083 ,1.005974 ,1.007250 ,1.001624 ,1.003152 ,1.001557 ,1.005875 ,1.003546 ,1.009237 ,1.006825 ,1.000397 ,1.002128 ,1.002631 ,1.009153 ,1.005082 ,1.006795 ,1.007290 ,1.006431 ,1.001324 ,1.003597 ,1.009318 ,1.008349 ,1.009241 ,1.009628 ,1.006689 ,1.003943 ,1.005533 ,1.003685 ,1.005226 ,1.005378 ,1.007578 ,1.003186 ,1.000824 ,1.007988 ,1.003783 ,1.007331 ,1.007931 ,1.006570 ,1.000193 ,1.006519 ,1.004273 ,1.007915 ,1.003334 ,1.008009 ,1.001830 ,1.009604 ,1.009320 ,1.007838 ,1.004061 ,1.005044 ,1.009201 ,1.008980 ,1.009383 ,1.004756 ,1.000569 ,1.005764 ,1.000898 ,1.003919 ,1.005403 ,1.004537 ,1.002368 ,1.006151 ,1.004179 ,1.000578 ,1.000442 ,1.003557 ,1.006213 ,1.001262 ,1.003130 ,1.003010 ,1.006269 ,1.005472 ,1.004536 ,1.008696 ,1.007407 ,1.009268 ,1.005828 ,1.000901 ,1.000086 ,1.007796 ,1.002469 ,1.001049 ,1.007516 ,1.003456 ,1.007690 ,1.002992 ,1.007257 ,1.000312 ,1.002219 ,1.000550 ,1.009074 ,1.004761
1.000258 ,1.001298 ,1.009037 ,1.002442 ,1.001707 ,1.006606 ,1.009871 ,1.001404 ,1.000642 ,1.007929 ,1.007560 ,1.001518 ,1.000044 ,1.009346 ,1.004197 ,1.000141 ,1.002769 ,1.006346 ,1.007088 ,1.004031 ,1.008783 ,1.000873 ,1.004100 ,1.007512 ,1.008632 ,1.002607 ,1.005265 ,1.006885 ,1.003170 ,1.006512 ,1.000630 ,1.001094 ,1.009538 ,1.006617 ,1.004360 ,1.008640 ,1.003388 ,1.006060 ,1.005089 ,1.000747 ,1.007363 ,1.003378 ,1.002523 ,1.000771 ,1.005817 ,1.005039 ,1.000288 ,1.009868 ,1.005799 ,1.004240 ,1.005033 ,1.008908 ,1.004274 ,1.005940 ,1.001786 ,1.006638 ,1.001604 ,1.008152 ,1.005548 ,1.004096 ,1.001270 ,1.009480 ,1.009150 ,1.005274 ,1.005853 ,1.002910 ,1.007354 ,1.004037 ,1.009256 ,1.005847 ,1.007200 ,1.007278 ,1.005186 ,1.006407 ,1.004616 ,1.004343 ,1.001875 ,1.005952 ,1.007260 ,1.002687 ,1.003061 ,1.007883 ,1.003628 ,1.009789 ,1.005211 ,1.002678 ,1.008405 ,1.001322 ,1.001002 ,1.009178 ,1.004064 ,1.005558 ,1.009041 ,1.002131 ,1.008719 ,1.004041 ,1.009848 ,1.005978 ,1.000226 ,1.008494
